occurrenceID,type,language,license,eventID,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,Municipality,kingdom,nomenclaturalCode,locality,parentEventID,eventDate,end date,samplingProtocol,eventRemarks,scientificName,genus,specificEpithet,individualCount,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLattitude,geodeticDatum
modirisk:long:monit:396,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles claviger,Anopheles,claviger,5,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:397,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:398,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:399,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:400,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,BG Sentinel ,{trapNumber:2},Anopheles claviger,Anopheles,claviger,11,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:401,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,BG Sentinel ,{trapNumber:1},Culex pipiens,Culex,pipiens,3,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:402,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:403,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,Gravid traps,{trapNumber:1},Culex pipiens,Culex,pipiens,55,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:404,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,63,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:405,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,Gravid traps,{trapNumber:1},Culex torrentium,Culex,torrentium,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:406,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,Gravid traps,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:407,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:Nt2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles claviger,Anopheles,claviger,4,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:408,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:Nt2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:409,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:Nt2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,10,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:410,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,24/08/2009,26/08/2009,BG Sentinel ,{trapNumber:1},Culex pipiens,Culex,pipiens,4,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:411,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,24/08/2009,26/08/2009,Gravid traps,{trapNumber:1},Culex pipiens,Culex,pipiens,6,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:412,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,24/08/2009,26/08/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,8,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:413,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,24/08/2009,26/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles claviger,Anopheles,claviger,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:414,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,24/08/2009,26/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:415,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,24/08/2009,26/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:416,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,7/09/2009,9/09/2009,BG Sentinel ,{trapNumber:2},Anopheles claviger,Anopheles,claviger,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:417,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,7/09/2009,9/09/2009,BG Sentinel ,{trapNumber:1},Culex pipiens,Culex,pipiens,4,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:418,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,7/09/2009,9/09/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,2,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:419,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,7/09/2009,9/09/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,3,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:420,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,7/09/2009,9/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles claviger,Anopheles,claviger,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:421,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,7/09/2009,9/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:422,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,7/09/2009,9/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:423,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,BG Sentinel ,{trapNumber:2},Anopheles claviger,Anopheles,claviger,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:424,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,BG Sentinel ,{trapNumber:1},Culex pipiens,Culex,pipiens,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:425,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,9,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:426,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:427,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,Gravid traps,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,2,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:428,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles claviger,Anopheles,claviger,2,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:429,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,9,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:430,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,21/09/2009,23/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:431,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,5/10/2009,7/10/2009,BG Sentinel ,{trapNumber:2},Anopheles claviger,Anopheles,claviger,2,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:432,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,5/10/2009,7/10/2009,BG Sentinel ,{trapNumber:1},Culex pipiens,Culex,pipiens,2,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:433,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,5/10/2009,7/10/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,6,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:434,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,5/10/2009,7/10/2009,Gravid traps,{trapNumber:1},Culex pipiens,Culex,pipiens,2,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:435,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Natoye:NT2:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Natoye,Animalia,ICZN,NT2,Natoye:NT2,5/10/2009,7/10/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,2,"  5° 4'17.05""","50°20'9.75""",5.071389,50.335833,WGS84
modirisk:long:monit:436,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:1,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,4/05/2009,6/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,1,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:437,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:1,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,4/05/2009,6/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus communis,Ochlerotatus,communis,26,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:438,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:1,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,4/05/2009,6/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus punctor,Ochlerotatus,punctor,30,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:439,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:1,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,4/05/2009,6/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus rusticus,Ochlerotatus,rusticus,35,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:440,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:1,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,4/05/2009,6/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus sticticus,Ochlerotatus,sticticus,1,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:441,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:2,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,18/05/2009,20/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Aedes cinereus/geminus,Aedes,cinereus/geminus,1,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:442,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:2,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,18/05/2009,20/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,5,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:443,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:2,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,18/05/2009,20/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,2,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:444,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:2,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,18/05/2009,20/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus cantans,Ochlerotatus,cantans,10,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
modirisk:long:monit:445,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Ruiselede:1:2,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Ruiselede,Animalia,ICZN,RU1,Ruiselede:R1,18/05/2009,20/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus communis,Ochlerotatus,communis,40,"  3°22'28.60"""," 51° 4'22.87""",3.374444,51.072778,WGS84
