Subcollectie,originalNameUsage,genus,scientificName,specificEpithet,type,language,license,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,nomenclaturalCode,day,month,year,locality,localityLatitude,LocalityLongitude,municipality,PLacetoGeoref,forGeoReference,Utm5km,recordedBy,identifiedBy,sex,lifestage,preparations,Veld12,catalogNumber,occurrenceID,Column,Provincie
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,797,RBINS:modirisk:collection::797,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,798,RBINS:modirisk:collection::798,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,799,RBINS:modirisk:collection::799,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,800,RBINS:modirisk:collection::800,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,801,RBINS:modirisk:collection::801,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,802,RBINS:modirisk:collection::802,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,803,RBINS:modirisk:collection::803,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (sentier Les trois Fontaines),,, ,Forêt de Soignes (sentier Les trois Fontaines)," , Forêt de Soignes (sentier Les trois Fontaines)",ES91A,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,804,RBINS:modirisk:collection::804,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1948," Hautes Fagnes, Les Six Hêtres",,,Hockai,"Hautes Fagnes, Les Six Hêtres Hockai","Hockai,  Hautes Fagnes, Les Six Hêtres",ES92D,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,805,RBINS:modirisk:collection::805,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1948," Hautes Fagnes, Les Six Hêtres",,,Hockai,"Hautes Fagnes, Les Six Hêtres Hockai","Hockai,  Hautes Fagnes, Les Six Hêtres",ES92D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,806,RBINS:modirisk:collection::806,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,10,1941, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,807,RBINS:modirisk:collection::807,,East Flanders
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,11,1960, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,808,RBINS:modirisk:collection::808,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,3,1953, Sauheid,,,Embourg,Sauheid Embourg,"Embourg,  Sauheid",FS80A,,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,809,RBINS:modirisk:collection::809,,Luik
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,4,1972, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,810,RBINS:modirisk:collection::810,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,7,1940, ,,,Pepinster,Pepinster,"Pepinster,  ",FS90B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,811,RBINS:modirisk:collection::811,,Luik
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,8,1948, Bois de Ghlin,,,Ghlin,Bois de Ghlin Ghlin,"Ghlin,  Bois de Ghlin",ER69C,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,812,RBINS:modirisk:collection::812,,Henegouwen
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,8,1978, Mussy-la-Ville,,,Musson,Mussy-la-Ville Musson,"Musson,  Mussy-la-Ville",FQ99C,Cl. Segers,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,813,RBINS:modirisk:collection::813,,Luxemburg
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,8,1978, Mussy-la-Ville,,,Musson,Mussy-la-Ville Musson,"Musson,  Mussy-la-Ville",FQ99C,Cl. Segers,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,814,RBINS:modirisk:collection::814,,Luxemburg
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,9,1945, Trou des Nutons (B.57),,,Hastière-Lavaux,Trou des Nutons (B.57) Hastière-Lavaux,"Hastière-Lavaux,  Trou des Nutons (B.57)",FR26D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,815,RBINS:modirisk:collection::815,,Namen
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,6,1937, Bad,,,Koksijde,Bad Koksijde,"Koksijde,  Bad",DS76D,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-2-Culi-6,816,RBINS:modirisk:collection::816,,West Flanders
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,8,1942,Forêt de Soignes (de Vuylbeek),,, ,Forêt de Soignes (de Vuylbeek)," , Forêt de Soignes (de Vuylbeek)",ES92B,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-2-Culi-6,817,RBINS:modirisk:collection::817,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,8,1942,Forêt de Soignes (de Vuylbeek),,, ,Forêt de Soignes (de Vuylbeek)," , Forêt de Soignes (de Vuylbeek)",ES92B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,818,RBINS:modirisk:collection::818,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,10,1941, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,819,RBINS:modirisk:collection::819,,East Flanders
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,10,1941, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,820,RBINS:modirisk:collection::820,,East Flanders
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,12,1941, ,,,Ixelles,Ixelles,"Ixelles,  ",ES93D,P. Vanschuytbroeck,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,821,RBINS:modirisk:collection::821,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,4,1941, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,822,RBINS:modirisk:collection::822,,East Flanders
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,4,1946, Park,,,Tervuren,Park Tervuren,"Tervuren,  Park",FS03D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,823,RBINS:modirisk:collection::823,,Flemish Brabant
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,4,1972, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,824,RBINS:modirisk:collection::824,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,825,RBINS:modirisk:collection::825,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,826,RBINS:modirisk:collection::826,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,827,RBINS:modirisk:collection::827,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,828,RBINS:modirisk:collection::828,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-2-Culi-6,829,RBINS:modirisk:collection::829,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1967, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,L. Allaer,Wouter Dekoninck,Female,Adult,Whole mount,3C-5-Culi-6,830,RBINS:modirisk:collection::830,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1967, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,L. Allaer,Wouter Dekoninck,Male,Adult,Whole mount,3C-5-Culi-6,831,RBINS:modirisk:collection::831,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,10,1939, Weerde,,,Zemst,Weerde Zemst,"Zemst,  Weerde",FS04A,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,832,RBINS:modirisk:collection::832,,Flemish Brabant
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,4,1943,Forêt de Soignes (Bois des Capucins),,, ,Forêt de Soignes (Bois des Capucins)," , Forêt de Soignes (Bois des Capucins)",FS02B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,833,RBINS:modirisk:collection::833,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,5,1921, Archennes,,,Grez-Doiceau,Archennes Grez-Doiceau,"Grez-Doiceau,  Archennes",FS12D,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,834,RBINS:modirisk:collection::834,,Brabant Wallon
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,8,1942, ,,,Ixelles,Ixelles,"Ixelles,  ",ES93D,P. Vanschuytbroeck,Wouter Dekoninck,Male,Adult,Whole mount,3C-2-Culi-6,835,RBINS:modirisk:collection::835,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,8,1942, ,,,Ixelles,Ixelles,"Ixelles,  ",ES93D,P. Vanschuytbroeck,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,836,RBINS:modirisk:collection::836,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,9,1926, ,,,Saint-Hubert,Saint-Hubert,"Saint-Hubert,  ",FR74A,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,837,RBINS:modirisk:collection::837,,Luxemburg
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,9,1942,Forêt de Soignes (Grasdelle),,, ,Forêt de Soignes (Grasdelle)," , Forêt de Soignes (Grasdelle)",ES92B,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-4-Culi-6,838,RBINS:modirisk:collection::838,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,9,1942,Forêt de Soignes (Grasdelle),,, ,Forêt de Soignes (Grasdelle)," , Forêt de Soignes (Grasdelle)",ES92B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-4-Culi-6,839,RBINS:modirisk:collection::839,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,9,1949, Bois de la Haute Marlagne,,,Bois-de-Villers,Bois de la Haute Marlagne Bois-de-Villers,"Bois-de-Villers,  Bois de la Haute Marlagne",FR28D,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,840,RBINS:modirisk:collection::840,,Namen
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,9,1949, Bois de la Haute Marlagne,,,Bois-de-Villers,Bois de la Haute Marlagne Bois-de-Villers,"Bois-de-Villers,  Bois de la Haute Marlagne",FR28D,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,841,RBINS:modirisk:collection::841,,Namen
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,9,1950, ,,,Ixelles,Ixelles,"Ixelles,  ",ES93D,P. Gravez,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,842,RBINS:modirisk:collection::842,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,10,1970, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,Wouter Dekoninck,Male,Adult,Whole mount,3C-2-Culi-6,843,RBINS:modirisk:collection::843,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,8,1952, Rouge-Cloître,,,Oudergem,Rouge-Cloître Oudergem,"Oudergem,  Rouge-Cloître",FS03C,P. Gravez,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,844,RBINS:modirisk:collection::844,,Brussels
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,9,1926,Les Tailles,,, ,Les Tailles," , Les Tailles",FR97D,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,845,RBINS:modirisk:collection::845,,
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,6,1973, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,846,RBINS:modirisk:collection::846,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,7,1959, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,847,RBINS:modirisk:collection::847,,Antwerp
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,8,2006," Etang de Virelles, Site B",,,Virelles,Etang de Virelles,"Virelles,  Etang de Virelles, Site B",ER94B,Marc Pollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,848,RBINS:modirisk:collection::848,,Henegouwen
