collectionCode;disposition;originalNameUsage;scientificName;genus;specificEpithet;type;language;license;rightsHolder;accessRights;institutionCode;datasetName;ownerInstitutionCode;basisOfREcord;countryCode;geodeticDatum;kingdom;nomenclaturalCode;eventDate;day;month;year;dateLength;locality;localityLatitude;LocalityLongitude;municipality;verbatimCoordinates;recordedBy;identifiedBy;sex;lifestage;preparations;Veld12;catalogNumber;occurrenceID;georeferenceRemarks;stateProvince;verbatimLongitude;verbatimlatitude;TAG;POINT_X;POINT_Y;decimalLongitude;decimalLatitude
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/04/1937;14;4;1937;true;;;;Destelbergen;ES55B;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;310;RBINS:modirisk:collection:310;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;16/04/1937;16;4;1937;true;;;;Destelbergen;ES55B;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;311;RBINS:modirisk:collection:311;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/04/1937;20;4;1937;true;;;;Destelbergen;ES55B;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;312;RBINS:modirisk:collection:312;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/05/1937;20;5;1937;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;313;RBINS:modirisk:collection:313;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;26/05/1936;26;5;1936;true;;;;Destelbergen;ES55B;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;314;RBINS:modirisk:collection:314;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;27/05/1937;27;5;1937;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;315;RBINS:modirisk:collection:315;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;28/04/1937;28;4;1937;true;;;;Waarschoot;ES46A;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;316;RBINS:modirisk:collection:316;centroid of respective UTM square given;East Flanders;967.596.648.999.974;2.055.318.803.000.000;ES46A;967.596.649;2.055.318.803;36.077.366.709.859.300;51.157.362.451.328.500
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;29/05/1946;29;5;1946;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;317;RBINS:modirisk:collection:317;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;29/05/1946;29;5;1946;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;318;RBINS:modirisk:collection:318;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;3/05/1937;3;5;1937;true;;;;Waarschoot;ES46A;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;319;RBINS:modirisk:collection:319;centroid of respective UTM square given;East Flanders;967.596.648.999.974;2.055.318.803.000.000;ES46A;967.596.649;2.055.318.803;36.077.366.709.859.300;51.157.362.451.328.500
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;4/06/1947;4;6;1947;true;Knokke, Duinen;;;Knokke-Heist;ES18B;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;320;RBINS:modirisk:collection:320;centroid of respective UTM square given;West Flanders;7.212.343.349.999.930;22.599.905.160.000.100;ES18B;721.234.335;2.259.990.516;3.251.229.494.419.810;5.133.851.408.667.620
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;7/05/1937;7;5;1937;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;321;RBINS:modirisk:collection:321;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;8/05/1937;8;5;1937;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;322;RBINS:modirisk:collection:322;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus cantans (Meigen, 1818);Ochlerotatus cantans;Ochlerotatus;cantans;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;8/05/1937;8;5;1937;true;;;;Waarschoot;ES46A;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;323;RBINS:modirisk:collection:323;centroid of respective UTM square given;East Flanders;967.596.648.999.974;2.055.318.803.000.000;ES46A;967.596.649;2.055.318.803;36.077.366.709.859.300;51.157.362.451.328.500
Coll. M. Bequaert;in collection;Ochlerotatus caspius (Pallas, 1771);Ochlerotatus caspius;Ochlerotatus;caspius;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;26/08/1951;26;8;1951;true;;;;Zeebrugge;ES18A;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;324;RBINS:modirisk:collection:324;centroid of respective UTM square given;West Flanders;6.712.206.310.000.270;2.260.913.852.999.990;ES18A;671.220.631;2.260.913.853;31.794.504.191.719.800;5.133.864.604.809.000
Coll. M. Bequaert;in collection;Ochlerotatus caspius (Pallas, 1771);Ochlerotatus caspius;Ochlerotatus;caspius;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;26/08/1951;26;8;1951;true;;;;Zeebrugge;ES18A;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;325;RBINS:modirisk:collection:325;centroid of respective UTM square given;West Flanders;6.712.206.310.000.270;2.260.913.852.999.990;ES18A;671.220.631;2.260.913.853;31.794.504.191.719.800;5.133.864.604.809.000
Coll. M. Bequaert;in collection;Ochlerotatus communis (De Geer, 1776);Ochlerotatus communis;Ochlerotatus;communis;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;9/05/1947;9;5;1947;true;Schelderode;;;Merelbeke;ES54A;;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;326;RBINS:modirisk:collection:326;centroid of respective UTM square given;East Flanders;10.639.148.279.999.900;1.853.430.262.000.000;ES54A;1.063.914.828;1.853.430.262;3.747.817.782.074.570;50.976.699.647.716.200
Coll. M. Bequaert;in collection;Ochlerotatus detritus (Haliday, 1833);Ochlerotatus detritus;Ochlerotatus;detritus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/06/1926;14;6;1926;true;Knokke, Het Zwin;;;Knokke-Heist;ES18B;Maurice E. M. Goetghebuer;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;327;RBINS:modirisk:collection:327;centroid of respective UTM square given;West Flanders;7.212.343.349.999.930;22.599.905.160.000.100;ES18B;721.234.335;2.259.990.516;3.251.229.494.419.810;5.133.851.408.667.620
Coll. M. Bequaert;in collection;Ochlerotatus detritus (Haliday, 1833);Ochlerotatus detritus;Ochlerotatus;detritus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;17/09/1925;17;9;1925;true;Knokke;;;Knokke-Heist;ES18B;Maurice E. M. Goetghebuer;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;328;RBINS:modirisk:collection:328;centroid of respective UTM square given;West Flanders;7.212.343.349.999.930;22.599.905.160.000.100;ES18B;721.234.335;2.259.990.516;3.251.229.494.419.810;5.133.851.408.667.620
Coll. M. Bequaert;in collection;Ochlerotatus detritus (Haliday, 1833);Ochlerotatus detritus;Ochlerotatus;detritus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;21/09/1925;21;9;1925;true;Knokke;;;Knokke-Heist;ES18B;Maurice E. M. Goetghebuer;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;329;RBINS:modirisk:collection:329;centroid of respective UTM square given;West Flanders;7.212.343.349.999.930;22.599.905.160.000.100;ES18B;721.234.335;2.259.990.516;3.251.229.494.419.810;5.133.851.408.667.620
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/06/1955;10;6;1955;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;330;RBINS:modirisk:collection:330;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;11/06/1955;11;6;1955;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;332;RBINS:modirisk:collection:332;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/06/1955;14;6;1955;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;333;RBINS:modirisk:collection:333;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;16/05/1952;16;5;1952;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;334;RBINS:modirisk:collection:334;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;17/05/1955;17;5;1955;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;335;RBINS:modirisk:collection:335;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;19/05/1952;19;5;1952;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;336;RBINS:modirisk:collection:336;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;2/06/1955;2;6;1955;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;337;RBINS:modirisk:collection:337;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/05/1952;20;5;1952;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;338;RBINS:modirisk:collection:338;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;21/07/1951;21;7;1951;true;Torgny;;;Rouvroy;FQ88A;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;339;RBINS:modirisk:collection:339;centroid of respective UTM square given;Luxemburg;23.346.534.300.000.200;2.295.949.650.000.030;FQ88A;233.465.343;229.594.965;5.521.229.315.316.790;49.512.632.060.712.800
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;24/07/1947;24;7;1947;true;Falaén;;;Onhaye;FR36A;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;340;RBINS:modirisk:collection:340;centroid of respective UTM square given;Namen;18.492.129.789.999.800;10.386.208.370.000.100;FR36A;1.849.212.979;1.038.620.837;4.858.337.802.986.490;5.024.478.665.425.530
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;26/05/1955;26;5;1955;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Male;Adult;Whole mount;3C-2-Culi-6;341;RBINS:modirisk:collection:341;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Bequaert;in collection;Ochlerotatus geniculatus (Olivier, 1791);Ochlerotatus geniculatus;Ochlerotatus;geniculatus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;26/05/1955;26;5;1955;true;;;;Melle;ES55D;Michel Bequaert;Michel Bequaert;Female;Adult;Whole mount;3C-2-Culi-6;342;RBINS:modirisk:collection:342;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
