occurrenceID,type,eventID,basisOfRecord,lifeStage,scientificName,occurrenceRemarks,genus,sex,individualCount,IdentifiedBy,samplingProtocol,TrapCode
ITG:MOSQ:SAMPL:EM615,event,ITG:MOSQ:SAMPL:EV:N1M001Sep,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM616,event,ITG:MOSQ:SAMPL:EV:N1M001Sep,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM617,event,ITG:MOSQ:SAMPL:EV:N1M001Sep,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM618,event,ITG:MOSQ:SAMPL:EV:N1M001Sep,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM619,event,ITG:MOSQ:SAMPL:EV:N1M001Sep,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM620,event,ITG:MOSQ:SAMPL:EV:N1M001Sep,preservedSpecimen,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM621,event,ITG:MOSQ:SAMPL:EV:M1M003W41,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM622,event,ITG:MOSQ:SAMPL:EV:M1M003W41,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM623,event,ITG:MOSQ:SAMPL:EV:A2M012Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M012
ITG:MOSQ:SAMPL:EM624,event,ITG:MOSQ:SAMPL:EV:A2M012Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M012
ITG:MOSQ:SAMPL:EM625,event,ITG:MOSQ:SAMPL:EV:AZM022Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M022
ITG:MOSQ:SAMPL:EM626,event,ITG:MOSQ:SAMPL:EV:AZM022Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M022
ITG:MOSQ:SAMPL:EM627,event,ITG:MOSQ:SAMPL:EV:AZM022Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M022
ITG:MOSQ:SAMPL:EM628,event,ITG:MOSQ:SAMPL:EV:PEM011Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M011
ITG:MOSQ:SAMPL:EM629,event,ITG:MOSQ:SAMPL:EV:PEM011Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M011
ITG:MOSQ:SAMPL:EM630,event,ITG:MOSQ:SAMPL:EV:PEM011Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M011
ITG:MOSQ:SAMPL:EM631,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM632,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM633,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM634,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM635,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM636,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM637,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM638,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM639,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM640,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM641,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM642,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM643,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM644,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM645,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM646,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM647,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM648,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM649,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM650,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM651,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM652,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM653,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM654,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM655,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM656,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM657,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM658,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM659,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM660,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM661,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM662,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM663,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM664,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM665,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM666,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM667,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM668,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM669,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM670,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM671,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM672,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM673,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM674,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM675,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM676,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM677,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM678,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM679,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM680,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM681,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM682,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex torrentium,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM683,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM684,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM685,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM686,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,3,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM687,event,ITG:MOSQ:SAMPL:EV:EPM007Oct,preservedSpecimen,unknown,Culiseta annulata,,Culiseta,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M007
ITG:MOSQ:SAMPL:EM688,event,ITG:MOSQ:SAMPL:EV:M1M003W39,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM689,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM690,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM691,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM692,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM693,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM694,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM695,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM696,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM697,event,ITG:MOSQ:SAMPL:EV:N1M001Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M001
ITG:MOSQ:SAMPL:EM698,event,ITG:MOSQ:SAMPL:EV:M1M003W42,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM699,event,ITG:MOSQ:SAMPL:EV:M1M003W38,preservedSpecimen,unknown,Aedes koreicus,,Aedes,male,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM700,event,ITG:MOSQ:SAMPL:EV:M1M003W38,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM701,event,ITG:MOSQ:SAMPL:EV:M1M003W38,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM702,event,ITG:MOSQ:SAMPL:EV:M1M003W38,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,LatinSquare,M003
ITG:MOSQ:SAMPL:EM703,event,ITG:MOSQ:SAMPL:EV:VPM004Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M004
ITG:MOSQ:SAMPL:EM704,event,ITG:MOSQ:SAMPL:EV:VPM004Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M004
ITG:MOSQ:SAMPL:EM705,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM706,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM707,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM708,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM709,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM710,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM711,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM712,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM713,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM714,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM715,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM716,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM717,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM718,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM719,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM720,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM721,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM722,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM723,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM724,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM725,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM726,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM727,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM728,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM729,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM730,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM731,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM732,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM733,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM734,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM735,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
ITG:MOSQ:SAMPL:EM736,event,ITG:MOSQ:SAMPL:EV:ALM019Oct,preservedSpecimen,unknown,Culex pipiens/torrentium,determination uncertain,Culex,female,1,Isra Deblauwe,Mosquito Magnet Liberty Plus,M019
