Subcollectie,originalNameUsage,genus,scientificName,specificEpithet,type,language,license,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,nomenclaturalCode,eventDate,locality,localityLatitude,LocalityLongitude,municipality,PLacetoGeoref,forGeoReference,Utm5km,recordedBy,identifiedBy,sex,lifestage,preparations,Veld12,catalogNumber,occurrenceID,Column,Provincie,X,Y,TAG,POINT_X,POINT_Y,decimalLongitude,decimalLatitude,datasetName2,georeferenceRemarks
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/8/1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,793,RBINS:modirisk:collection::793,,Antwerp,207051.83349999785,218484.7379,FS58C,207051.8335,218484.7379,5.186294567506461,51.27340790203188,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1934, Grotte carrière du pylône 136,,,Lanaye,Grotte carrière du pylône 136 Lanaye,"Lanaye,  Grotte carrière du pylône 136",FS83D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,794,RBINS:modirisk:collection::794,,Luik,241112.72860000285,167838.001600001,FS83D,241112.7286,167838.0016,5.661653446366415,50.813837147245536,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1941,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,Jean Kekenbosch,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,795,RBINS:modirisk:collection::795,,,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1941,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,Jean Kekenbosch,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,796,RBINS:modirisk:collection::796,,,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,797,RBINS:modirisk:collection::797,,,156027.06759999692,164415.25710000098,FS02A,156027.0676,164415.2571,4.454228994569034,50.79017505335694,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,798,RBINS:modirisk:collection::798,,,156027.06759999692,164415.25710000098,FS02A,156027.0676,164415.2571,4.454228994569034,50.79017505335694,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,799,RBINS:modirisk:collection::799,,,156027.06759999692,164415.25710000098,FS02A,156027.0676,164415.2571,4.454228994569034,50.79017505335694,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (sentier des Pins),,, ,Forêt de Soignes (sentier des Pins)," , Forêt de Soignes (sentier des Pins)",FS02A,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,800,RBINS:modirisk:collection::800,,,156027.06759999692,164415.25710000098,FS02A,156027.0676,164415.2571,4.454228994569034,50.79017505335694,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,801,RBINS:modirisk:collection::801,,,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,802,RBINS:modirisk:collection::802,,,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,803,RBINS:modirisk:collection::803,,,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1942,Forêt de Soignes (sentier Les trois Fontaines),,, ,Forêt de Soignes (sentier Les trois Fontaines)," , Forêt de Soignes (sentier Les trois Fontaines)",ES91A,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,804,RBINS:modirisk:collection::804,,,145841.49719999733,154599.59160000086,ES91A,145841.4972,154599.5916,4.30988339942558,50.70195190564638,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1948," Hautes Fagnes, Les Six Hêtres",,,Hockai,"Hautes Fagnes, Les Six Hêtres Hockai","Hockai,  Hautes Fagnes, Les Six Hêtres",ES92D,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,805,RBINS:modirisk:collection::805,,,150934.26680000126,159507.48479999974,ES92D,150934.2668,159507.4848,4.381988397077254,50.74608651803466,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/9/1948," Hautes Fagnes, Les Six Hêtres",,,Hockai,"Hautes Fagnes, Les Six Hêtres Hockai","Hockai,  Hautes Fagnes, Les Six Hêtres",ES92D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-6-Culi-6,806,RBINS:modirisk:collection::806,,,150934.26680000126,159507.48479999974,ES92D,150934.2668,159507.4848,4.381988397077254,50.74608651803466,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/10/1941, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,807,RBINS:modirisk:collection::807,,East Flanders,111577.44240000099,195252.21279999983,ES55B,111577.4424,195252.2128,3.8206169257590403,51.06613746522118,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/11/1960, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,808,RBINS:modirisk:collection::808,,Antwerp,146861.41839999706,209604.93140000105,ES97C,146861.4184,209604.9314,4.323857595380179,51.19641288299004,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/3/1953, Sauheid,,,Embourg,Sauheid Embourg,"Embourg,  Sauheid",FS80A,,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,809,RBINS:modirisk:collection::809,,Luik,235650.58770000192,142936.79560000074,FS80A,235650.5877,142936.7956,5.578399906630971,50.59083905847433,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/4/1972, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,810,RBINS:modirisk:collection::810,,Antwerp,146861.41839999706,209604.93140000105,ES97C,146861.4184,209604.9314,4.323857595380179,51.19641288299004,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/7/1940, ,,,Pepinster,Pepinster,"Pepinster,  ",FS90B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,811,RBINS:modirisk:collection::811,,Luik,250646.49629999694,142659.62689999866,FS90B,250646.4963,142659.6269,5.790065642418313,50.58595812107204,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/8/1948, Bois de Ghlin,,,Ghlin,Bois de Ghlin Ghlin,"Ghlin,  Bois de Ghlin",ER69C,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,812,RBINS:modirisk:collection::812,,Henegouwen,115377.31629999727,130150.66530000044,ER69C,115377.3163,130150.6653,3.880917659929081,50.481149577591914,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/8/1978, Mussy-la-Ville,,,Musson,Mussy-la-Ville Musson,"Musson,  Mussy-la-Ville",FQ99C,Cl. Segers,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,813,RBINS:modirisk:collection::813,,Luxemburg,243553.95359999692,27779.5,FQ99C,243553.9536,27779.5,5.66166635193034,49.55446585273984,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/8/1978, Mussy-la-Ville,,,Musson,Mussy-la-Ville Musson,"Musson,  Mussy-la-Ville",FQ99C,Cl. Segers,Wouter Dekoninck,Male,Adult,Whole mount,3C-3-Culi-6,814,RBINS:modirisk:collection::814,,Luxemburg,243553.95359999692,27779.5,FQ99C,243553.9536,27779.5,5.66166635193034,49.55446585273984,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13/9/1945, Trou des Nutons (B.57),,,Hastière-Lavaux,Trou des Nutons (B.57) Hastière-Lavaux,"Hastière-Lavaux,  Trou des Nutons (B.57)",FR26D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,815,RBINS:modirisk:collection::815,,Namen,179829.75710000098,98953.85759999977,FR26D,179829.7571,98953.8576,4.786568548898753,50.20094001066618,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14/6/1937, Bad,,,Koksijde,Bad Koksijde,"Koksijde,  Bad",DS76D,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-2-Culi-6,816,RBINS:modirisk:collection::816,,West Flanders,31652.726199999448,201729.95949999988,DS76D,31652.7262,201729.9595,2.6785638824236195,51.113538128414405,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14/8/1942,Forêt de Soignes (de Vuylbeek),,, ,Forêt de Soignes (de Vuylbeek)," , Forêt de Soignes (de Vuylbeek)",ES92B,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-2-Culi-6,817,RBINS:modirisk:collection::817,,,151026.7729000002,164507.80200000107,ES92B,151026.7729,164507.802,4.383313667769996,50.79103769697872,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14/8/1942,Forêt de Soignes (de Vuylbeek),,, ,Forêt de Soignes (de Vuylbeek)," , Forêt de Soignes (de Vuylbeek)",ES92B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,818,RBINS:modirisk:collection::818,,,151026.7729000002,164507.80200000107,ES92B,151026.7729,164507.802,4.383313667769996,50.79103769697872,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/10/1941, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,819,RBINS:modirisk:collection::819,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/10/1941, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,820,RBINS:modirisk:collection::820,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/12/1941, ,,,Ixelles,Ixelles,"Ixelles,  ",ES93D,P. Vanschuytbroeck,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,821,RBINS:modirisk:collection::821,,Brussels,151119.3395999968,169508.13789999858,ES93D,151119.3396,169508.1379,4.384642333258973,50.83598850241617,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/4/1941, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,822,RBINS:modirisk:collection::822,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/4/1946, Park,,,Tervuren,Park Tervuren,"Tervuren,  Park",FS03D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-3-Culi-6,823,RBINS:modirisk:collection::823,,Flemish Brabant,161119.9055000022,169322.90199999884,FS03D,161119.9055,169322.902,4.526605514916008,50.83421730251272,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/4/1972, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,Wouter Dekoninck,Female,Adult,Whole mount,3C-2-Culi-6,824,RBINS:modirisk:collection::824,,Brussels,151026.7729000002,164507.80200000107,ES92B,151026.7729,164507.802,4.383313667769996,50.79103769697872,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/8/1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-6-Culi-6,825,RBINS:modirisk:collection::825,,Antwerp,207051.83349999785,218484.7379,FS58C,207051.8335,218484.7379,5.186294567506461,51.27340790203188,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/8/1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-1-Culi-6,826,RBINS:modirisk:collection::826,,Antwerp,207051.83349999785,218484.7379,FS58C,207051.8335,218484.7379,5.186294567506461,51.27340790203188,Modirisk_collection_data,georeference_attempt
Supplementen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15/8/1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-1-Culi-6,827,RBINS:modirisk:collection::827,,Antwerp,207051.83349999785,218484.7379,FS58C,207051.8335,218484.7379,5.186294567506461,51.27340790203188,Modirisk_collection_data,georeference_attempt
