id	type	license	institutionCode	basisOfRecord	dynamicProperties	occurrenceID	individualCount	sex	samplingProtocol	eventDate	year	verbatimEventDate	habitat	continent	country	countryCode	stateProvince	municipality	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	genus	specificEpithet
MODIRISK:197	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:197	2	Female	Mosquito Magnet Liberty Plus	2007-06-10	2007	2007-06-10/2007-06-10	agriculture	Europe	Belgium	BE	Liege	Waret-l'Evêque	5 Rue Saint-Donat		50.5424499499999982	5.08173990199999981	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:198	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:198	1	Female	Mosquito Magnet Liberty Plus	2007-06-19	2007	2007-06-19/2007-06-26	nature	Europe	Belgium	BE	Brussels	Bruxelles-Pentagone					EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:199	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:199	1	Female	Mosquito Magnet Liberty Plus	2007-05-22	2007	2007-05-22/2007-05-29	nature	Europe	Belgium	BE	Brussels	Bruxelles-Pentagone					EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:200	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:200	1	Female	Mosquito Magnet Liberty Plus	2007-06-24	2007	2007-06-24/2007-07-01	nature	Europe	Belgium	BE	Brussels	Bruxelles-Pentagone		op de scheiding van bos en weiland			EPSG:4326	Wim	Ochlerotatus geniculatus	Ochlerotatus	geniculatus
MODIRISK:201	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:201	4	Female	Mosquito Magnet Liberty Plus	2007-06-17	2007	2007-06-17/2007-06-24	nature	Europe	Belgium	BE	Liege	Flemalle-Haute et Grande	1 Ferme du Sart le Diable				EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:206	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:206	2	Female	Mosquito Magnet Liberty Plus	2007-05-29	2007	2007-05-29/2007-06-05	nature	Europe	Belgium	BE	Liege	Sart	Bansions		50.5229682900000014	5.89949989299999977	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:207	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=rural	MODIRISK:207	2	Female	Mosquito Magnet Liberty Plus	2007-06-24	2007	2007-06-24/2007-07-01	nature	Europe	Belgium	BE	Liege	Wanne	N68		50.3617095899999967	5.88767003999999972	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:208	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:208	4	Female	Mosquito Magnet Liberty Plus	2007-05-22	2007	2007-05-22/2007-05-29	nature	Europe	Belgium	BE	Liege	Raeren	Vennstrasse		50.639400479999999	6.12994003299999957	EPSG:4326	Veerle	Ochlerotatus punctor	Ochlerotatus	punctor
MODIRISK:209	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:209	2	Female	Mosquito Magnet Liberty Plus	2007-05-29	2007	2007-05-29/2007-06-05	nature	Europe	Belgium	BE	Liege	Louveigné	28 Chemin du Forestier		50.5291786200000033	5.74671983699999966	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:212	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:212	11	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	Antwerp	Vorselaar	Rommelzwaan		51.2447395299999968	4.75272989299999971	EPSG:4326	Veerle	Ochlerotatus cantans	Ochlerotatus	cantans
MODIRISK:213	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:213	4	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	Antwerp	Vorselaar	Rommelzwaan		51.2447395299999968	4.75272989299999971	EPSG:4326	Veerle	Ochlerotatus annulipes	Ochlerotatus	annulipes
MODIRISK:214	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:214	8	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	Antwerp	Vorselaar	Rommelzwaan		51.2447395299999968	4.75272989299999971	EPSG:4326	Veerle	Ochlerotatus communis	Ochlerotatus	communis
MODIRISK:215	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:215	1	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	Antwerp	Vorselaar	Rommelzwaan		51.2447395299999968	4.75272989299999971	EPSG:4326	Veerle	Ochlerotatus punctor	Ochlerotatus	punctor
MODIRISK:216	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:216	1	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	Antwerp	Vorselaar	Rommelzwaan		51.2447395299999968	4.75272989299999971	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:217	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:217	28	Female	Mosquito Magnet Liberty Plus	2007-06-18	2007	2007-06-18/2007-06-25	agriculture	Europe	Belgium	BE	Antwerp	Herselt			51.0446472200000017	4.8450422289999997	EPSG:4326	Wim	Culex pipiens	Culex	pipiens
MODIRISK:218	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:218	1	Female	Mosquito Magnet Liberty Plus	2007-06-18	2007	2007-06-18/2007-06-25	agriculture	Europe	Belgium	BE	Antwerp	Herselt			51.0446472200000017	4.8450422289999997	EPSG:4326	Wim	Ochlerotatus cantans	Ochlerotatus	cantans
MODIRISK:233	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:233	8	Female	Mosquito Magnet Liberty Plus	2007-05-27	2007	2007-05-27/2007-06-03	agriculture	Europe	Belgium	BE	West Flanders	Koksijde	5 Allaertshuizenstraat		51.1022300699999974	2.7300701140000001	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:234	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:234	2	Female	Mosquito Magnet Liberty Plus	2007-05-27	2007	2007-05-27/2007-06-03	agriculture	Europe	Belgium	BE	West Flanders	Koksijde	5 Allaertshuizenstraat		51.1022300699999974	2.7300701140000001	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:235	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:235	3	Female	Mosquito Magnet Liberty Plus	2007-05-22	2007	2007-05-22/2007-05-29	agriculture	Europe	Belgium	BE	Brussels	Bruxelles-Pentagone					EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:236	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:236	1	Female	Mosquito Magnet Liberty Plus	2007-05-22	2007	2007-05-22/2007-05-29	agriculture	Europe	Belgium	BE	Brussels	Bruxelles-Pentagone					EPSG:4326	Rien De Keyser	Ochlerotatus cantans	Ochlerotatus	cantans
MODIRISK:237	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:237	4	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	47 Okkevoordestraat		51.2233810399999996	4.14314985299999972	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:238	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:238	1	Male	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	47 Okkevoordestraat		51.2233810399999996	4.14314985299999972	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:239	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:239	2	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	47 Okkevoordestraat		51.2233810399999996	4.14314985299999972	EPSG:4326	Wouter Dekoninck	Anopheles claviger	Anopheles	claviger
MODIRISK:240	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:240	5	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	47 Okkevoordestraat		51.2233810399999996	4.14314985299999972	EPSG:4326	Wouter Dekoninck	Culiseta annulata	Culiseta	annulata
MODIRISK:250	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:250	12	Female	Mosquito Magnet Liberty Plus	2007-05-14	2007	2007-05-14/2007-05-21	agriculture	Europe	Belgium	BE	East Flanders	Zomergem	26 Rostraat		51.0997581499999995	3.53332996399999999	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:251	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:251	5	Male	Mosquito Magnet Liberty Plus	2007-05-14	2007	2007-05-14/2007-05-21	agriculture	Europe	Belgium	BE	East Flanders	Zomergem	26 Rostraat		51.0997581499999995	3.53332996399999999	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:252	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:252	1	Female	Mosquito Magnet Liberty Plus	2007-08-06	2007	2007-08-06/2007-08-13	agriculture	Europe	Belgium	BE	Limburg	Gelinden	Leeuwerweg		50.8092193600000002	5.15107011799999981	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:253	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:253	1	Female	Mosquito Magnet Liberty Plus	2007-08-06	2007	2007-08-06/2007-08-13	agriculture	Europe	Belgium	BE	Limburg	Gelinden	Leeuwerweg		50.8092193600000002	5.15107011799999981	EPSG:4326	Veerle	Coquillettidia richiardii	Coquillettidia	richiardii
MODIRISK:254	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:254	1	Female	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	agriculture	Europe	Belgium	BE	Liege	Meeffe	Rue de Sty		50.6232490499999983	5.0398697849999996	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:255	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:255	5	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Klein Sinaai-Kern					EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:256	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:256	2	Female	Mosquito Magnet Liberty Plus	2007-05-08	2007	2007-05-08/2007-05-15	agriculture	Europe	Belgium	BE	Flemish Brabant	Asse	17 Terlindenvijverstraat	In grote tuin met achter een haag: akkers, bos & vijver.	50.8961296100000027	4.1977701190000003	EPSG:4326	Rien De Keyser	Anopheles plumbeus	Anopheles	plumbeus
MODIRISK:257	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:257	2	Female	Mosquito Magnet Liberty Plus	2007-06-05	2007	2007-06-05/2007-06-12	agriculture	Europe	Belgium	BE	Flemish Brabant	Kampenhout	Oude Brusselsebaan		50.917400360000002	4.55426979100000029	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:258	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:258	1	Female	Mosquito Magnet Liberty Plus	2007-06-05	2007	2007-06-05/2007-06-12	agriculture	Europe	Belgium	BE	Flemish Brabant	Kampenhout	Oude Brusselsebaan		50.917400360000002	4.55426979100000029	EPSG:4326	Rien De Keyser	Culiseta annulata	Culiseta	annulata
MODIRISK:259	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:259	7	Female	Mosquito Magnet Liberty Plus	2007-05-13	2007	2007-05-13/2007-05-20	agriculture	Europe	Belgium	BE	West Flanders	Boezinge	283 Diksmuidseweg	In tuin in agrarisch gebied langs grote baan met lintbebouwing. Vijver in tuin.	50.8872413599999973	2.8654000759999998	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:260	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:260	1	Female	Mosquito Magnet Liberty Plus	2007-05-13	2007	2007-05-13/2007-05-20	agriculture	Europe	Belgium	BE	West Flanders	Boezinge	283 Diksmuidseweg	In tuin in agrarisch gebied langs grote baan met lintbebouwing. Vijver in tuin.	50.8872413599999973	2.8654000759999998	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:261	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:261	1	Female	Mosquito Magnet Liberty Plus	2007-06-26	2007	2007-06-26/2007-07-03	agriculture	Europe	Belgium	BE	Flemish Brabant	Landen	Wangestraat		50.7751617400000015	5.02462005599999983	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:262	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:262	5	Female	Mosquito Magnet Liberty Plus	2007-05-14	2007	2007-05-14/2007-05-21	agriculture	Europe	Belgium	BE	East Flanders	Bassevelde	5 Vent		51.2246284499999973	3.68846988700000011	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:263	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:263	36	Female	Mosquito Magnet Liberty Plus	2007-05-07	2007	2007-05-07/2007-05-14	agriculture	Europe	Belgium	BE	East Flanders	Maldegem	Lievestraat	Ongeveer evenveel weiden als akkers. Val op akker vlak naast schapenweide.	51.2295417799999981	3.48123002100000001	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:264	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:264	11	Female	Mosquito Magnet Liberty Plus	2007-05-07	2007	2007-05-07/2007-05-14	agriculture	Europe	Belgium	BE	West Flanders	Moerkerke	21 Langeweg	Ong. evenveel wei & akker + 0,5ha bos.	51.2462196399999996	3.39849996600000015	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:273	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:273	2	Female	Mosquito Magnet Liberty Plus	2007-06-26	2007	2007-06-26/2007-07-03	nature	Europe	Belgium	BE	Flemish Brabant	Bunsbeek	Hoeledenstraat		50.8733787500000005	4.97603988599999969	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:274	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:274	2	Male	Mosquito Magnet Liberty Plus	2007-06-26	2007	2007-06-26/2007-07-03	nature	Europe	Belgium	BE	Flemish Brabant	Bunsbeek	Hoeledenstraat		50.8733787500000005	4.97603988599999969	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:275	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:275	1	Male	Mosquito Magnet Liberty Plus	2007-05-21	2007	2007-05-21/2007-05-28	agriculture	Europe	Belgium	BE	East Flanders	Wachtebeke	Peene		51.1726303100000024	3.89326000199999989	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:278	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:278	1	Female	Mosquito Magnet Liberty Plus	2007-05-22	2007	2007-05-22/2007-05-29	agriculture	Europe	Belgium	BE	Brussels	Bruxelles-Pentagone					EPSG:4326	Rien De Keyser	Ochlerotatus punctor	Ochlerotatus	punctor
MODIRISK:279	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:279	20	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	Stroperstraat		51.2409782399999969	4.09092998499999982	EPSG:4326	Rien De Keyser & Wouter Dekoninck	Aedes cinereus/geminus	Aedes	cinereus/geminus
MODIRISK:280	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:280	6	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	Stroperstraat		51.2409782399999969	4.09092998499999982	EPSG:4326	Rien De Keyser & Wouter Dekoninck	Ochlerotatus cantans	Ochlerotatus	cantans
MODIRISK:281	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:281	3	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	Stroperstraat		51.2409782399999969	4.09092998499999982	EPSG:4326	Rien De Keyser & Wouter Dekoninck	Ochlerotatus rusticus	Ochlerotatus	rusticus
MODIRISK:282	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:282	5	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	Stroperstraat		51.2409782399999969	4.09092998499999982	EPSG:4326	Rien De Keyser & Wouter Dekoninck	Ochlerotatus punctor	Ochlerotatus	punctor
MODIRISK:283	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:283	5	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	Stroperstraat		51.2409782399999969	4.09092998499999982	EPSG:4326	Rien De Keyser & Wouter Dekoninck	Ochlerotatus communis	Ochlerotatus	communis
MODIRISK:284	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:284	1	Female	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	Stroperstraat		51.2409782399999969	4.09092998499999982	EPSG:4326	Rien De Keyser & Wouter Dekoninck	Culiseta annulata	Culiseta	annulata
MODIRISK:285	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:285	1	Male	Mosquito Magnet Liberty Plus	2007-05-28	2007	2007-05-28/2007-06-04	agriculture	Europe	Belgium	BE	East Flanders	Sint-Gillis-Waas	Stroperstraat		51.2409782399999969	4.09092998499999982	EPSG:4326	Rien De Keyser & Wouter Dekoninck	Culex pipiens	Culex	pipiens
