id	type	language	license	rightsHolder	accessRights	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	sex	lifeStage	preparations	disposition	eventDate	year	month	day	countryCode	stateProvince	municipality	locality	verbatimCoordinates	verbatimLatitude	verbatimLongitude	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceRemarks	identifiedBy	scientificName	originalNameUsage	kingdom	genus	specificEpithet	nomenclaturalCode
RBINS:modirisk:collection:141	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:141	141	Paul de Moffarts	Male	Adult	Whole mount	in collection	10/1910	1910	10		BE	East Flanders	Gent		ES55A	195344.79320000112	106576.54039999844	51.06661661343593	3.7492658563690693	WGS84	centroid of respective UTM square given	Paul de Moffarts	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:142	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:142	142	E. Coucke	Female	Adult	Whole mount	in collection	10/3/1896	1896	3	10	BE	Brussels	Oudergem		FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:143	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:143	143	E. Coucke	Male	Adult	Whole mount	in collection	12/10/1894	1894	10	12	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:144	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:144	144		Female	Adult	Whole mount	in collection	12/11/1913	1913	11	12	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:145	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:145	145	Narcisse Leleup	Male	Adult	Whole mount	in collection	12/3/1943	1943	3	12	BE	Brussels	Sint-Pieters-Woluwe	Bemel	FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	A. Collart	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:146	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:146	146	Guilliaume Severin	Female	Adult	Whole mount	in collection	13/10/1911	1911	10	13	BE	Luik	Francorchamps		GR19C	127406.61279999836	264363.66359999776	50.446340741671165	5.979047768999941	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:147	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:147	147	E. Coucke	Female	Adult	Whole mount	in collection	14/9/1892	1892	9	14	BE	Brussels	Elsene	Ter Kameren	ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:148	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:148	148	J. Jacobs	Female	Adult	Whole mount	in collection	15/2/1903	1903	2	15	BE	West Flanders	Loppem		ES16A	206086.3090000004	66752.91040000321	51.158804654624845	3.1787517025650516	WGS84	centroid of respective UTM square given	J. Jacobs	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:149	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:149	149	E. Coucke	Male	Adult	Whole mount	in collection	16/11/1895	1895	11	16	BE	Namen	Malonne		FR28B	123953.31269999965	180288.87319999933	50.42566917588324	4.795012674932665	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:150	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:150	150		Male	Adult	Whole mount	in collection	17/9/1953	1953	9	17	BE	Luik	Embourg	Colonster	FS80A	142936.79560000074	235650.58770000192	50.59083905847433	5.578399906630971	WGS84	centroid of respective UTM square given		Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:151	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:151	151	Guilliaume Severin	Female	Adult	Whole mount	in collection	18/10/1911	1911	10	18	BE	Luik	Francorchamps		GR19C	127406.61279999836	264363.66359999776	50.446340741671165	5.979047768999941	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:152	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:152	152	E. Coucke	Female	Adult	Whole mount	in collection	18/6/1896	1896	6	18	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:153	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:153	153	André Léon Tonnoir	Female	Adult	Whole mount	in collection	mm/1916	1916			BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	André Léon Tonnoir	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:154	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:154	154		Female	Adult	Whole mount	in collection	2/9/1911	1911	9	2	BE	Flemish Brabant	Sint-Genesius-Rode	Petite Espinette	ES92C	159599.95199999958	145933.9287	50.74690475810488	4.311137567695107	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:155	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:155	155	E. Coucke	Female	Adult	Whole mount	in collection	20/3/1896	1896	3	20	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:156	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:156	156		Female	Adult	Whole mount	in collection	20/3/1932	1932	3	20	BE	Luik	Huy	Ben-Ahin, Soliéres	FR59A	133492.16899999973	205471.29299999774	50.50957919546546	5.150809030072504	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:157	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:157	157	Guilliaume Severin	Female	Adult	Whole mount	in collection	20/9/1923	1923	9	20	BE	Luik	Bullange		LA08B	123666.20380000025	286609.33950000256	50.40796418286811	6.2907865071788605	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:158	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:158	158	Maurice E. M. Goetghebuer	Female	Adult	Whole mount	in collection	23/10/1903	1903	10	23	BE	East Flanders	Gent		ES55A	195344.79320000112	106576.54039999844	51.06661661343593	3.7492658563690693	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:159	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:159	159		Female	Adult	Whole mount	in collection	23/10/1913	1913	10	23	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:160	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:160	160	E. Coucke	Female	Adult	Whole mount	in collection	23/3/1896	1896	3	23	BE	Brussels	Oudergem	Rouge-Cloître	FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:161	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:161	161	Robert Leruth	Female	Adult	Whole mount	in collection	24/2/1935	1935	2	24	BE	Luik	Huy	Ben-Ahin, Trou Manto (B.6)	FR59A	133492.16899999973	205471.29299999774	50.50957919546546	5.150809030072504	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:162	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:162	162	E. Coucke	Female	Adult	Whole mount	in collection	24/7/1894	1894	7	24	BE	Antwerp	Brasschaat		FS08C	219419.97049999985	157049.05120000243	51.28459811292425	4.469791834431184	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:163	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:163	163	E. Coucke	Male	Adult	Whole mount	in collection	24/7/1894	1894	7	24	BE	Antwerp	Brasschaat		FS08C	219419.97049999985	157049.05120000243	51.28459811292425	4.469791834431184	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:164	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:164	164	A. Collart	Female	Adult	Whole mount	in collection	25/2/1951	1951	2	25	BE	Brussels	Oudergem		FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	A. Collart	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:165	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:165	165	A. Collart	Female	Adult	Whole mount	in collection	25/9/1933	1933	9	25	BE	Luik	Lanaye	Grotte carriére inférieure	FS83D	167838.001600001	241112.72860000285	50.813837147245536	5.661653446366415	WGS84	centroid of respective UTM square given	A. Collart	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:166	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:166	166	E. Coucke	Female	Adult	Whole mount	in collection	28/3/1894	1894	3	28	BE	Brussels	Etterbeek		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:167	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:167	167	E. Coucke	Male	Adult	Whole mount	in collection	28/7/1896	1896	7	28	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:168	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:168	168	André Léon Tonnoir	Female	Adult	Whole mount	in collection	3/1917	1917	3		BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	André Léon Tonnoir	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:169	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:169	169	E. Coucke	Female	Adult	Whole mount	in collection	30/3/1896	1896	3	30	BE	Brussels	Watermaal		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:170	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:170	170	André Léon Tonnoir	Male	Adult	Whole mount	in collection	30/7/1918	1918	7	30	BE			Forêt de Soignes	ES92D	159507.48479999974	150934.26680000126	50.74608651803466	4.3819883970772535	WGS84	centroid of respective UTM square given	André Léon Tonnoir	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:171	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:171	171	E. Coucke	Male	Adult	Whole mount	in collection	4/11/1895	1895	11	4	BE	Brussels	Etterbeek		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:172	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:172	172	Robert Leruth	Female	Adult	Whole mount	in collection	4/9/1935	1935	9	4	BE	Namen	Rochefort	Grotte de Tridaine (B.20)	FR56D	98404.48580000176	209827.84939999878	50.19371804832431	5.20663831774551	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
RBINS:modirisk:collection:173	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:173	173	Guilliaume Severin	Male	Adult	Whole mount	in collection	7/1922	1922	7		BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culiseta annulata	Culiseta annulata (Schrank, 1776)	Animalia	Culiseta	annulata	ICZN
