Subcollectie;scientificName;eventData;municipality;locality;Utm5km;recordedBy;identifiedBy;sex;lifestage;preparations;Veld12;catalogNumber;;Provincie
Supplementen;Culiseta morsitans (Theobald, 1901);25/8/2006;Virelles; Etang de Virelles, Site B;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1165;;HT
Supplementen;Culiseta morsitans (Theobald, 1901);25/8/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1166;;HT
Supplementen;Culiseta morsitans (Theobald, 1901);25/8/2006;Virelles; Etang de Virelles, Site C;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1167;;HT
Supplementen;Culiseta morsitans (Theobald, 1901);6/6/1942; ;Forêt de Soignes (sentier Les trois Fontaines);ES91A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1168;;
Supplementen;Culiseta morsitans (Theobald, 1901);7/1920;Stavelot; Hockai;GR08B;André Léon Tonnoir;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1169;;LG
Supplementen;Culiseta morsitans (Theobald, 1901);7/5/1943; ;Forêt de Soignes (sentier du Bocq);;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-9-Culi-6;1170;;
Supplementen;Culiseta morsitans (Theobald, 1901);9/6/1950;Jalhay; Hertogenwald (Bois de la Borchêne);GS10C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1171;;LG
Supplementen;Culiseta morsitans (Theobald, 1901);9/6/1950;Jalhay; Hertogenwald (Bois de la Borchêne);GS10C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1172;;LG
Supplementen;Culiseta subochrea (Edwards, 1921);2/8/1944;Destelbergen; Heusden;ES55D;Michel Bequaert;Wouter Dekoninck;Male;Adult;Whole mount;3C-9-Culi-6;1173;;OV
Supplementen;Culiseta subochrea (Edwards, 1921);6/11/1955;Blankenberge;;ES08D;Michel Bequaert;Wouter Dekoninck;Female;Adult;Whole mount;3C-9-Culi-6;1174;;WV
Supplementen;Ochlerotatus annulipes (Meigen, 1830);20/6/1956;Assenede;;ES57A;Michel Bequaert;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1175;;OV
Supplementen;Ochlerotatus annulipes (Meigen, 1830);6/6/1950;Tervuren;;FS03D;Jean Ghesquière;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1176;;VB
Supplementen;Ochlerotatus cantans (Meigen, 1818);1/9/2006;Virelles; Etang de Virelles, Site B;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1177;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);1/9/2006;Virelles; Etang de Virelles, Site B;ER94B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1178;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);10/5/1950;Keerbergen; Zeept;FS15C;V. Hendrickx;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1179;;VB
Supplementen;Ochlerotatus cantans (Meigen, 1818);10/5/2007;Denderleeuw; Wellemeersen;ES73B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1180;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);10/5/2007;Denderleeuw; Wellemeersen;ES73B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1181;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);10/5/2007;Denderleeuw; Wellemeersen;ES73B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1182;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);10/6/1935;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1183;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);12/5/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1184;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);12/5/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1185;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);12/8/1922;Mol; Abdij van Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1186;;AN
Supplementen;Ochlerotatus cantans (Meigen, 1818);13/8/1948;Visé; Lixhe (Montagne Saint-Pierre);FS82B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1187;;LG
Supplementen;Ochlerotatus cantans (Meigen, 1818);14/8/1942; ;Forêt de Soignes (de Vuylbeek);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1188;;
Supplementen;Ochlerotatus cantans (Meigen, 1818);14/8/1950; ;Forêt de Soignes;ES92D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1189;;
Supplementen;Ochlerotatus cantans (Meigen, 1818);15/8/1922;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1190;;AN
Supplementen;Ochlerotatus cantans (Meigen, 1818);16/5/1945;Merelbeke; Schelderode (Bois.Fl.-Or.);ES54A;J. Verbeke;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1191;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);16/8/1968;Beloeil; Grandglise;ER59A;L. Allaer;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1192;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);18/8/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1193;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);2/6/1950;Cerfontaine; l'Eau d'Heure;FR05A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1194;;NA
Supplementen;Ochlerotatus cantans (Meigen, 1818);21/4/1926;Herentals;;FS27D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1195;;AN
Supplementen;Ochlerotatus cantans (Meigen, 1818);21/5/1943; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1196;;
Supplementen;Ochlerotatus cantans (Meigen, 1818);21/7/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1197;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);21/8/1942; ;Forêt de Soignes (Fond Saint-Corneille);FS02C;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1198;;
Supplementen;Ochlerotatus cantans (Meigen, 1818);21/8/1942; ;Forêt de Soignes (Fond Saint-Corneille);FS02C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1199;;
Supplementen;Ochlerotatus cantans (Meigen, 1818);22/8/1922;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1200;;AN
Supplementen;Ochlerotatus cantans (Meigen, 1818);23/6/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1201;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);23/6/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1202;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);24/6/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1203;;
Supplementen;Ochlerotatus cantans (Meigen, 1818);24/7/1942; ;Forêt de Soignes (sentier Les trois Fontaines);ES91A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1204;;
Supplementen;Ochlerotatus cantans (Meigen, 1818);25/5/1941;Lovendegem; Vinderhoute;ES45B;;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1205;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);25/8/2006;Virelles; Etang de Virelles, Site C;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1206;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);26/5/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1207;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);26/5/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-13-Culi-6;1208;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);27/8/1948;Yvoir;;FR37B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1209;;NA
Supplementen;Ochlerotatus cantans (Meigen, 1818);28/7/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1210;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);29/3/1943;Yvoir;;FR37B;Georges Marlier;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1211;;NA
Supplementen;Ochlerotatus cantans (Meigen, 1818);30/6/1926;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1212;;AN
Supplementen;Ochlerotatus cantans (Meigen, 1818);30/6/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1213;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);4/6/1942;Bonheiden; Rijmenam;FS15C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1214;;AN
Supplementen;Ochlerotatus cantans (Meigen, 1818);4/6/1951;Melle; Bois de Caritas, Schellebelle Beek;ES55D;G. Demoulin;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1215;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);5/8/2006;Virelles; Etang de Virelles, Site B;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1216;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);5/8/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1217;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);5/8/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1218;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);5/8/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1219;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);7/7/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1220;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);8/6/1947;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1221;;OV
Supplementen;Ochlerotatus cantans (Meigen, 1818);9/5/1926;Koksijde;;DS76D;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1222;;WV
Supplementen;Ochlerotatus cantans (Meigen, 1818);9/6/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1223;;HT
Supplementen;Ochlerotatus cantans (Meigen, 1818);9/6/2006;Virelles; Etang de Virelles, Site B;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-13-Culi-6;1224;;HT
Supplementen;Ochlerotatus caspius (Pallas, 1771);14/9/1958;Brugge; Lissewege;ES18C;Michel Bequaert;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1225;;WV
Supplementen;Ochlerotatus caspius (Pallas, 1771);25/8/1922;Hoogstraten;;FS29A;Guilliaume Severin;Wouter Dekoninck;Male;Adult;Whole mount;3C-12-Culi-6;1226;;AN
Supplementen;Ochlerotatus caspius (Pallas, 1771);25/8/1922;Hoogstraten;;FS29A;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1227;;AN
Supplementen;Ochlerotatus communis (De Geer, 1776);11/6/1920; ;Forêt de Soignes;ES92D;André Léon Tonnoir;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1228;;
Supplementen;Ochlerotatus communis (De Geer, 1776);13/5/1938; ;Forêt de Soignes;ES92D;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1229;;
Supplementen;Ochlerotatus communis (De Geer, 1776);15/5/1947;Viroinval; Oignies-en-Thiérache, Le Mesnil;FR14A;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1230;;NA
Supplementen;Ochlerotatus communis (De Geer, 1776);21/5/1943; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1231;;
Supplementen;Ochlerotatus communis (De Geer, 1776);25/4/1950;Malmedy; Hautes-Fagnes, Duzos-Moûpa;KA89D;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-12-Culi-6;1232;;LG
Supplementen;Ochlerotatus communis (De Geer, 1776);3/5/1954;Vielsalm; Baraque de Fraiture;GR07D;;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1233;;LX
Supplementen;Ochlerotatus communis (De Geer, 1776);31/5/1918;Hoogstraten;;FS29A;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1234;;AN
Supplementen;Ochlerotatus communis (De Geer, 1776);6/5/1938;Nandrin; Yernée-Fraineux, Fraineux (Hautes-Fagnes);FR79A;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1235;;LG
Supplementen;Ochlerotatus communis (De Geer, 1776);9/1942;Ukkel;;ES92B;Désiré C. Rifflard;Wouter Dekoninck;Female;Adult;Whole mount;3C-12-Culi-6;1236;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);1/7/1942; ;Forêt de Soignes (sentier Les trois Fontaines);ES91A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1237;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);1/9/1950;Saint-Hubert; Mirwart;FR64A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-11-Culi-6;1238;;LX
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);10/7/1971;Watermaal;;ES92B;;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1239;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);10/8/1918; ;Forêt de Soignes;ES92D;André Léon Tonnoir;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1240;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);10/9/1941;Destelbergen; Bergenkruis;ES55B;;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1241;;OV
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);10/9/1948;Malmedy; Hautes-Fagnes, Duzos-Moûpa;KA89D;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1242;;LG
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);11/6/1943; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1243;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);11/8/1959;Rouvroy; Torgny;FQ88A;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1244;;LX
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);12/9/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;Jean Kekenbosch;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1245;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);13/7/1943;Saint-Hubert; Mirwart, Bords du Parfondry;FR64A;P. Vanschuytbroeck, R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-11-Culi-6;1246;;LX
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);13/9/1941;Destelbergen; Bergenkruis;ES55B;;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1247;;OV
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);13/9/1941;Destelbergen; Bergenkruis;ES55B;;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1248;;OV
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);14/8/1942; ;Forêt de Soignes (de Vuylbeek);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1249;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);15/3/1919;Turnhout;;FS38B;A. Boone;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1250;;AN
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);15/4/1943;Bonheiden; Rijmenam;FS15C;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-11-Culi-6;1251;;AN
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);15/4/1943;Bonheiden; Rijmenam;FS15C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1252;;AN
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);15/7/1941; ;Forêt de Soignes;ES92D;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-11-Culi-6;1253;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);15/7/1941; ;Forêt de Soignes;ES92D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1254;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);15/9/1941;Destelbergen; Bergenkruis;ES55B;;Wouter Dekoninck;Male;Adult;Whole mount;3C-11-Culi-6;1255;;OV
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);15/9/1941;Destelbergen; Bergenkruis;ES55B;;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1256;;OV
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);16/6/1968;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1257;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);16/6/1973;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1258;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);16/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1259;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);2/6/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1260;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);2/7/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1261;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);2/9/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1262;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);2007;Eeklo; Het Leen;ES37D;;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1263;;OV
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);21/6/1936;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1264;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);21/8/1942; ;Forêt de Soignes (Chemin des Chevreuils);;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1265;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);23/7/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1266;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);23/7/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1267;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);23/8/1961;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1268;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);23/9/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1269;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);24/6/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1270;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);24/6/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1271;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);25/6/1935;Malmedy; Bois du Calvaire;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1272;;LG
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);25/8/1922;Hoogstraten;;FS29A;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1273;;AN
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);25/8/1961;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1274;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);25/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1275;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);26/6/1970;Tervuren;;FS03D;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1276;;VB
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);26/8/1936;Embourg; Colonster (ruisseau du Blanc Gravier);FS80A;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1277;;LG
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);27/7/1948;Saint-Hubert; Mirwart, Bords du Parfondry;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1278;;LX
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);27/8/1933;Tervuren;;FS03D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1279;;VB
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);27/8/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-11-Culi-6;1280;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);28/7/1943;Hoeilaart; Groenendaal (Patte d' oie);FS02C;P. Vanschuytbroeck;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1281;;VB
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);3/8/1943;Saint-Hubert; Mirwart, Bords du Parfondry;FR64A;P. Vanschuytbroeck;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1282;;LX
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);30/6/1943;Libin; Poix-Saint-Hubert (Les Falîzes);FR63A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-11-Culi-6;1283;;LX
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);4/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1284;;
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);5/5/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1285;;HT
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);5/5/2006;Virelles; Etang de Virelles, Site D;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1286;;HT
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);6/7/1913;Rouvroy; Lamorteau;FQ88A;Maurice E. M. Goetghebuer;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1287;;LX
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);7/7/1951;Oudergem;;FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1288;;BR
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);9/7/1914;Liège; Kinkempois;FS80A;F. Carpentier;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1289;;LG
Supplementen;Ochlerotatus geniculatus (Olivier, 1791);9/7/1935;Ottignies-Louvain-la-Neuve; Limelette;FS11A;O. Sablon;Wouter Dekoninck;Female;Adult;Whole mount;3C-11-Culi-6;1290;;BW
Supplementen;Ochlerotatus punctor (Kirby, 1837);1/6/1950; ;Hautes Fagnes, Fagne Wallonne;;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1291;;
Supplementen;Ochlerotatus punctor (Kirby, 1837);10/7/1951; ;Hautes-Fagnes, La Vecquée;KB90C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1292;;
Supplementen;Ochlerotatus punctor (Kirby, 1837);10/7/1951;Baelen; Noir Flohai;GS11C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1293;;LG
Supplementen;Ochlerotatus punctor (Kirby, 1837);10/9/1948;Stavelot; Hockai, Ancienne frontière;GR08B;A. Collart, R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1294;;LG
Supplementen;Ochlerotatus punctor (Kirby, 1837);10/9/1948;Malmedy; Hautes-Fagnes, Duzos-Moûpa;KA89D;A. Collart, R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1295;;LG
Supplementen;Ochlerotatus punctor (Kirby, 1837);11/6/1923;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1296;;AN
