occurrenceID,license,institutionCode,datasetName,type,rightsHolder,language,eventID,subsiteCode,lifeStage,scientificName,occurrenceRemarks,genus,sex,individualCount,IdentifiedBy,siteCode,samplingProtocol1,samplingProtocol,TrapCode,eventDate,verbatimEventDate,locality,municipality,decimalLongitude,decimalLatitude
ITG:MOSQ:SAMPL:EM062,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E7M008Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,E7,MosquitoMagnet,Mosquito Magnet Liberty Plus,M008,2012/7/9,2012/7/9 0:00:00/2012/7/16 0:00:00,Parking Inter Restaurant,Rekkem,3.169899395,50.765620316
ITG:MOSQ:SAMPL:EM063,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E7M008Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,E7,MosquitoMagnet,Mosquito Magnet Liberty Plus,M008,2012/7/9,2012/7/9 0:00:00/2012/7/16 0:00:00,Parking Inter Restaurant,Rekkem,3.169899395,50.765620316
ITG:MOSQ:SAMPL:EM064,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E7M008Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,E7,MosquitoMagnet,Mosquito Magnet Liberty Plus,M008,2012/7/9,2012/7/9 0:00:00/2012/7/16 0:00:00,Parking Inter Restaurant,Rekkem,3.169899395,50.765620316
ITG:MOSQ:SAMPL:EM065,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM066,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM067,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM068,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM069,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM070,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM071,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM072,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM073,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM074,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM075,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM076,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM077,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM078,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM079,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM080,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM081,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex torrentium,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM082,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM083,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex torrentium,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM084,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM085,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM086,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM087,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM088,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM089,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM090,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM091,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM092,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM093,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM094,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM095,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM096,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM097,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM098,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex torrentium,,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM099,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM100,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM101,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM102,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E2M015Aug,noCode,unknown,Aedes geniculatus,,Aedes,female,1,Isra Deblauwe,E2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M015,2012/8/10,2012/8/10 0:00:00/2012/8/17 0:00:00,Parking AC Hotel,Messancy,5.830286,49.643818
ITG:MOSQ:SAMPL:EM103,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Anopheles maculipennis/messae?,determination uncertain,Anopheles,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM104,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Aedes koreicus,,Aedes,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM105,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Coquillettidia richiardii,,Coquillettidia,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM106,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Coquillettidia richiardii,,Coquillettidia,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM107,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Coquillettidia richiardii,,Coquillettidia,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM108,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM109,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Culex torrentium,,Culex,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM110,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM111,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Coquillettidia richiardii,,Coquillettidia,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM112,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Aedes cinereus/geminus,determination uncertain,Aedes,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM113,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM114,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM115,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM116,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M2M002Au2,noCode,unknown,Aedes cinereus/geminus,determination uncertain,Aedes,female,5,Isra Deblauwe,M2,MosquitoMagnet,Mosquito Magnet Liberty Plus,M002,2012/8/9,2012/8/9 0:00:00/2012/8/16 0:00:00,Forest next to sand quarry,Maasmechelen,5.6186011307384,50.9920424689419
ITG:MOSQ:SAMPL:EM117,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Aug,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/8/7,2012/8/7 0:00:00/2012/8/14 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM118,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Aug,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,male,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/8/7,2012/8/7 0:00:00/2012/8/14 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM119,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/8/7,2012/8/7 0:00:00/2012/8/14 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM120,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Aug,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/8/7,2012/8/7 0:00:00/2012/8/14 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM121,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Aug,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/8/7,2012/8/7 0:00:00/2012/8/14 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
