gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1137097542	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4493	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	Kontrijnstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.774681	3.51012							2008-07-06T02:00Z	6	7	2008	1650857	1650857	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097541	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4534	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.972752	3.7178							2008-08-25T02:00Z	25	8	2008	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097540	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4482	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.029701	4.42332							2008-07-28T02:00Z	28	7	2008	1649565	1649565	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097539	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4518	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes communis		SPECIES	Ochlerotatus communis (De Geer, 1776) De Geer, 1776	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.073509	3.3767							2008-06-29T02:00Z	29	6	2008	4519719	1651255	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097538	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4531	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.972752	3.7178							2008-08-25T02:00Z	25	8	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097537	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4614	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	\	37e82b90-1e21-11de-ab90-f72009d2669b	51.05722	5.58181							2008-08-12T02:00Z	12	8	2008	1651718	1651718	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097536	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4555	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	bruine kolk	37e82b90-1e21-11de-ab90-f72009d2669b	51.147461	5.20576							2008-08-20T02:00Z	20	8	2008	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097535	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4494	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Kontrijnstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.774681	3.51012							2008-07-06T02:00Z	6	7	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097534	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4513	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.100739	3.3234							2008-06-29T02:00Z	29	6	2008	1651718	1651718	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097533	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4495	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Kontrijnstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.774681	3.51012							2008-07-06T02:00Z	6	7	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097532	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4478	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.50441	3.52686							2008-07-07T02:00Z	7	7	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097531	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4490	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	31 Haneweestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.140381	4.04787							2008-05-12T02:00Z	12	5	2008	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097530	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4505	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes communis		SPECIES	Ochlerotatus communis (De Geer, 1776) De Geer, 1776	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.84256	2.90864							2008-08-10T02:00Z	10	8	2008	4519719	1651255	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097529	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4488	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	31 Haneweestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.140381	4.04787							2008-05-12T02:00Z	12	5	2008	1651718	1651718	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097528	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4558	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	bruine kolk	37e82b90-1e21-11de-ab90-f72009d2669b	51.147461	5.20576							2008-08-20T02:00Z	20	8	2008	1649565	1649565	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097527	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4503	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.144161	3.43714							2008-09-08T02:00Z	8	9	2008	1649565	1649565	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097526	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4528	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b									2008-06-03T02:00Z	3	6	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097525	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4483	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Coquillettidia	Coquillettidia richiardii		SPECIES	Coquillettidia richiardii (Ficalbi, 1889)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.029701	4.42332							2008-07-28T02:00Z	28	7	2008	1648899	1648899	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097524	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4486	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.029701	4.42332							2008-07-28T02:00Z	28	7	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097523	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4489	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	31 Haneweestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.140381	4.04787							2008-05-12T02:00Z	12	5	2008	1650313	1650313	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097522	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4510	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.100739	3.3234							2008-06-29T02:00Z	29	6	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097521	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4539	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	39 Oude-Zwinstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.232121	3.24082							2008-06-15T02:00Z	15	6	2008	1650313	1650313	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097520	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4511	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.100739	3.3234							2008-06-29T02:00Z	29	6	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097519	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4467	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.050041	3.51358							2008-09-08T02:00Z	8	9	2008	1649565	1649565	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097518	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4487	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.029701	4.42332							2008-07-28T02:00Z	28	7	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097517	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4501	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.144161	3.43714							2008-09-08T02:00Z	8	9	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097516	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4468	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.050041	3.51358							2008-09-08T02:00Z	8	9	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097515	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4442	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.050571	3.66617							2008-09-01T02:00Z	1	9	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097514	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4485	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.029701	4.42332							2008-07-28T02:00Z	28	7	2008	1650857	1650857	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097513	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4496	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes vexans		SPECIES	Aedes vexans (Meigen, 1830)	BE	Kontrijnstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.774681	3.51012							2008-07-06T02:00Z	6	7	2008	1652274	1652274	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097512	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4533	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.972752	3.7178							2008-08-25T02:00Z	25	8	2008	1650313	1650313	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097511	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4588	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.165871	4.36981							2008-06-26T02:00Z	26	6	2008	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097510	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4481	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.029701	4.42332							2008-07-28T02:00Z	28	7	2008	1651718	1651718	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097509	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4450	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	75 Frans Devoghellaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.811562	4.15423							2008-06-10T02:00Z	10	6	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097508	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4476	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes geniculatus		SPECIES	Ochlerotatus geniculatus (Olivier, 1791) Olivier, 1791	BE	18 Rue du Mont Saint-Aubert	37e82b90-1e21-11de-ab90-f72009d2669b	50.6404	3.39798							2008-06-30T02:00Z	30	6	2008	4519732	1651525	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097507	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4439	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.77272	3.70465							2008-09-07T02:00Z	7	9	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097506	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4474	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	18 Rue du Mont Saint-Aubert	37e82b90-1e21-11de-ab90-f72009d2669b	50.6404	3.39798							2008-06-30T02:00Z	30	6	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097505	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4473	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	18 Rue du Mont Saint-Aubert	37e82b90-1e21-11de-ab90-f72009d2669b	50.6404	3.39798							2008-06-30T02:00Z	30	6	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097504	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4530	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes punctor		SPECIES	Ochlerotatus punctor (Kirby, 1837) Kirby, 1837	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.62505	3.47232							2008-08-31T02:00Z	31	8	2008	4519718	1652371	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097503	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4470	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	30 Noordakkerstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.078178	3.27973							2007-09-16T02:00Z	16	9	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097502	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4446	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.694481	3.90298							2008-09-07T02:00Z	7	9	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097501	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4453	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.748531	3.89645							2008-08-31T02:00Z	31	8	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097500	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4491	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes caspius		SPECIES	Ochlerotatus caspius (Pallas, 1771)	BE	31 Haneweestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.140381	4.04787							2008-05-12T02:00Z	12	5	2008	4519717	1652063	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097499	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4423	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.190632	4.29414							2008-08-11T02:00Z	11	8	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097498	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4449	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	75 Frans Devoghellaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.811562	4.15423							2008-06-10T02:00Z	10	6	2008	1650313	1650313	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097497	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4477	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.50441	3.52686							2008-07-07T02:00Z	7	7	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097496	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4480	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.50441	3.52686							2008-07-07T02:00Z	7	7	2008	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097495	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4514	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes communis		SPECIES	Ochlerotatus communis (De Geer, 1776) De Geer, 1776	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.100739	3.3234							2008-06-29T02:00Z	29	6	2008	4519719	1651255	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097494	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4454	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.748531	3.89645							2008-08-31T02:00Z	31	8	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097493	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4472	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE	30 Noordakkerstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.078178	3.27973							2007-09-16T02:00Z	16	9	2007	1653558	1653558	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097492	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4381	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.714298	3.94338							2008-09-07T02:00Z	7	9	2008	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097491	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4469	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	30 Noordakkerstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.078178	3.27973							2007-09-16T02:00Z	16	9	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
